,name,categories,lat,lng,id,Stadtbezirk,Stadtteil
440,Vahrenheider Markt,Plaza,52.411091410668114,9.74929784287456,516d6e94e4b0ffff579f3227,Bothfeld-Vahrenheide,Vahrenheide
441,H Tempelhofweg,Tram Station,52.418721512997635,9.765871126594016,5234ccb611d211f57bdc8930,Bothfeld-Vahrenheide,Vahrenheide
442,Brot Henke Bistro Vital,Bakery,52.418730877514996,9.766176641876617,567666e8498e3b0c1c5df2a7,Bothfeld-Vahrenheide,Vahrenheide
443,J-F-Elektrotechnik GmbH,Construction & Landscaping,52.41862,9.768680000000018,5682fa34498ed3cdabc0c989,Bothfeld-Vahrenheide,Vahrenheide
444,Fleischgroßhandel Demirci,Convenience Store,52.41675,9.744869999999999,5a17dce9acb00b186a20d9f2,Bothfeld-Vahrenheide,Vahrenheide
445,REWE,Supermarket,52.41447447433167,9.779657942939025,4c8388c074d7b60cb46a8ad8,Bothfeld-Vahrenheide,Sahlkamp
446,REWE,Supermarket,52.4176787601588,9.76551624421495,4b915100f964a52085b233e3,Bothfeld-Vahrenheide,Sahlkamp
447,Schiller,German Restaurant,52.414571,9.778223,564624ac498e035a07aeb720,Bothfeld-Vahrenheide,Sahlkamp
448,Bäckerei Künne,Bakery,52.41019471093499,9.762882903565524,505c2954e4b04d802a56b2c8,Bothfeld-Vahrenheide,Sahlkamp
449,H Sahlkamp,Bus Stop,52.40983050256554,9.762968460129724,50655e7ce4b07b9787f84429,Bothfeld-Vahrenheide,Sahlkamp
450,H Alte Heide,Tram Station,52.41582291741402,9.780453470055544,4bda0250c79cc92856077de9,Bothfeld-Vahrenheide,Sahlkamp
451,J-F-Elektrotechnik GmbH,Construction & Landscaping,52.41862,9.768680000000018,5682fa34498ed3cdabc0c989,Bothfeld-Vahrenheide,Sahlkamp
452,Wiesen-Apotheke,Pharmacy,52.4175232,9.764831899999999,51ad8def498e3364107a4308,Bothfeld-Vahrenheide,Sahlkamp
453,Centik,Grocery Store,52.4152239774991,9.782661611773081,4ccaff6e511b236a85bfe7c9,Bothfeld-Vahrenheide,Sahlkamp
454,Brot Henke Bistro Vital,Bakery,52.418730877514996,9.766176641876617,567666e8498e3b0c1c5df2a7,Bothfeld-Vahrenheide,Sahlkamp
455,H Tempelhofweg,Tram Station,52.418721512997635,9.765871126594016,5234ccb611d211f57bdc8930,Bothfeld-Vahrenheide,Sahlkamp
456,SC Germania List,Sports Club,52.40414011803285,9.77156042050845,51911dd7498e2fe607e27675,Bothfeld-Vahrenheide,Sahlkamp
457,Tanzpädagogin Petra Kostka,Dance Studio,52.41978509,9.77615257,5e58f9fcc237e80008f17626,Bothfeld-Vahrenheide,Sahlkamp
458,Spielplatz Grete-Jürgens-Straße,Playground,52.40582255272968,9.781930446624756,4dbd49651e72b351cac6a554,Bothfeld-Vahrenheide,Sahlkamp
459,HSC Hannover,Soccer Field,52.403348366158845,9.768519401550293,506ffa4f498e0b3d24c7ee01,Bothfeld-Vahrenheide,Sahlkamp
460,ALDI NORD,Supermarket,52.4254500706283,9.781761005773118,52220a3f11d2f5e7f3aa247b,Bothfeld-Vahrenheide,Bothfeld
461,Meierwiesen,Bus Stop,52.42269787627304,9.786100784009054,501d4422e4b04e60b87c2b58,Bothfeld-Vahrenheide,Bothfeld
462,H Kiefernpfad,Bus Stop,52.42132364297351,9.781614040954663,50742b2e498e0f9c47c78630,Bothfeld-Vahrenheide,Bothfeld
463,Elektrotechnik Uwe Sommer,Electronics Store,52.42134,9.788810000000012,587696fc790bea55eeac1c7c,Bothfeld-Vahrenheide,Bothfeld
464,OBI,Hardware Store,52.4250581,9.8325135,573b4803498eccd6f167d642,Bothfeld-Vahrenheide,Lahe
465,Möbel Höffner,Furniture / Home Store,52.42251650000001,9.8369023,54ca5835498eaf9753975076,Bothfeld-Vahrenheide,Lahe
466,Baumschule Gehlhaar,Garden Center,52.42112277163987,9.837934970855711,4de66007d4c09fc98b7d6c11,Bothfeld-Vahrenheide,Lahe
467,Rossmann,Drugstore,52.424570442935014,9.842409489146492,4d68eacdb6f46dcb68951ab2,Bothfeld-Vahrenheide,Lahe
468,dm-drogerie markt,Drugstore,52.424453,9.8290925,4f9a805fe4b017646487b678,Bothfeld-Vahrenheide,Lahe
469,Kentucky Fried Chicken,Fried Chicken Joint,52.42386889521437,9.837025944531579,57249146498e8f4ce14e5ec6,Bothfeld-Vahrenheide,Lahe
470,C&A,Clothing Store,52.42360743079401,9.83317655170209,5542106e498e74843b0df3ad,Bothfeld-Vahrenheide,Lahe
471,A2 Center,Shopping Mall,52.423452022823156,9.833793640136719,5245a47f11d2c2e557c71ecf,Bothfeld-Vahrenheide,Lahe
472,Saturn,Electronics Store,52.4235439,9.8337098,4be99580a9900f47f37d1540,Bothfeld-Vahrenheide,Lahe
473,B&B Hotel Hannover,Hotel,52.41969199693608,9.831255364417984,4be3e82af07b0f475013f943,Bothfeld-Vahrenheide,Lahe
474,Aral,Gas Station,52.414372,9.826168,4dbc6e150437955ec0335203,Bothfeld-Vahrenheide,Lahe
475,Mercure Hotel Hannover Oldenburger Allee,Hotel,52.41663877499773,9.827192638067128,4c060d6991d776b0344ff8f9,Bothfeld-Vahrenheide,Lahe
476,A.T.U Hannover - Lahe,Automotive Shop,52.420083,9.833639,4ddcfe58d164236dd37f8d5a,Bothfeld-Vahrenheide,Lahe
477,real Drive,Food Service,52.42196026937994,9.837205410003662,4cca7dc4c010f04d4973efcc,Bothfeld-Vahrenheide,Lahe
478,Mios Großhandel GmbH,Grocery Store,52.42101808330379,9.830918312072754,4c1965319990d13a243a7c17,Bothfeld-Vahrenheide,Lahe
479,H Oldenburger Allee,Tram Station,52.417306,9.83031,4e8eeffacc21c15fa2dfe6b5,Bothfeld-Vahrenheide,Lahe
480,H Opelstraße,Tram Station,52.422898543695545,9.83967326365522,50b0a35ae4b0c59eea09861f,Bothfeld-Vahrenheide,Lahe
481,Intersport Voswinkel,Sporting Goods Shop,52.42338659609892,9.832849502563477,519b7004498e20ec73bf1684,Bothfeld-Vahrenheide,Lahe
482,BEST WESTERN - Der Föhrenhof,Hotel,52.41365765786306,9.824848507678679,4b8c490ff964a52092c832e3,Bothfeld-Vahrenheide,Lahe
483,real Getränkemarkt,Food & Drink Shop,52.423673,9.83161,586787bbb210145ef6827483,Bothfeld-Vahrenheide,Lahe
484,Salamander,Shoe Store,52.42504552192753,9.834320258278339,4d0cc7fce0b98cfa3b3fd793,Bothfeld-Vahrenheide,Lahe
485,ALDI NORD,Supermarket,52.42536634479217,9.842148453177517,51a38038498e1300fc74b8a6,Bothfeld-Vahrenheide,Lahe
486,BabyOne,Baby Store,52.426418057112045,9.831666790717412,4e56545fb0fbb294aaa6843c,Bothfeld-Vahrenheide,Lahe
487,Veosion UG (haftungsbeschränkt),IT Services,52.42230049829265,9.824438095092773,523b4fcb93cd5d8ce32c1fcc,Bothfeld-Vahrenheide,Lahe
488,tedox,Hardware Store,52.42542,9.82741,5c2e857cb04056002cf86afb,Bothfeld-Vahrenheide,Lahe
489,Saray Event Center,Event Service,52.42572712500605,9.82668175562292,54e8f399498ef3cbef9225b5,Bothfeld-Vahrenheide,Lahe
490,TresOr,Asian Restaurant,52.43425918475218,9.802143573760986,5609742d498ede736c01d45e,Bothfeld-Vahrenheide,Isernhagen-Süd
491,Restaurant Fasanenkrug,German Restaurant,52.436954233022924,9.802292175980952,4c0a6451a1b32d7f632e99f0,Bothfeld-Vahrenheide,Isernhagen-Süd
492,Zeus,Greek Restaurant,52.43700828197641,9.802362626312112,4fe63391e4b0899a0a398ff7,Bothfeld-Vahrenheide,Isernhagen-Süd
493,La Scala,Italian Restaurant,52.43699377310419,9.802245232470458,4d381fc20f81b60cf8e13c3a,Bothfeld-Vahrenheide,Isernhagen-Süd
494,H Fasanenkrug,Tram Station,52.436992372522006,9.802253653213453,4c66ea53e75ac9285ff5f8da,Bothfeld-Vahrenheide,Isernhagen-Süd
495,Parkhotel Welfenhof,Hotel,52.436959459067864,9.80232824315017,4bc8ec7e762beee190b43d38,Bothfeld-Vahrenheide,Isernhagen-Süd
496,Rosen-Kroppen,Flower Shop,52.43694090055603,9.802261727335233,4fef3235e4b0b6774f7d5044,Bothfeld-Vahrenheide,Isernhagen-Süd
497,Lidl,Supermarket,52.42969328584465,9.801738560199738,4e73dd811fc77084d0f4c4eb,Bothfeld-Vahrenheide,Isernhagen-Süd
498,toeffeldesign,Jewelry Store,52.42935311398488,9.798742532730103,4fccab8e4fc6a3d63855398f,Bothfeld-Vahrenheide,Isernhagen-Süd
499,EDEKA Center Wucherpfennig,Supermarket,52.388069,9.813463,54b002e0498ea51da48953de,Buchholz-Kleefeld,Groß-Buchholz
500,Ambrosia,Greek Restaurant,52.40079941801953,9.803414465760877,4e3edb3852b1a04aff2ad15f,Buchholz-Kleefeld,Groß-Buchholz
501,Rossmann,Drugstore,52.3899866054325,9.81431527471256,503fbd097e2752ec471b53fb,Buchholz-Kleefeld,Groß-Buchholz
502,Große Mauer,Chinese Restaurant,52.399611,9.805562,4bf515c86a31d13ac56c962e,Buchholz-Kleefeld,Groß-Buchholz
503,Gallo Nero,Italian Restaurant,52.40021943419401,9.803978204727173,4b8d558bf964a52045f532e3,Buchholz-Kleefeld,Groß-Buchholz
504,Mercure Hotel Hannover Medical Park,Hotel,52.3880844,9.8060655,4b9fcba3f964a5206d3f37e3,Buchholz-Kleefeld,Groß-Buchholz
505,Discgolf Roderbruch,Disc Golf,52.39276932658593,9.809739589691162,4fd255357b0c5e8ae08f52f4,Buchholz-Kleefeld,Groß-Buchholz
506,Nallban Döner,Doner Restaurant,52.38929552319287,9.813481472380792,500e76f7e4b02345770e04cf,Buchholz-Kleefeld,Groß-Buchholz
507,Bäckerei Pieper,Bakery,52.38881828302276,9.81334486804017,4bc40f14f8219c7420f4b610,Buchholz-Kleefeld,Groß-Buchholz
508,PENNY,Supermarket,52.38873011,9.81459546,4e0b4b48a8097aad936d30ec,Buchholz-Kleefeld,Groß-Buchholz
509,H Roderbruch,Tram Station,52.390006,9.818501,4bf2488978cec928c851bb86,Buchholz-Kleefeld,Groß-Buchholz
510,Zur Eiche,German Restaurant,52.39983409191517,9.805299129596277,4d5c22ed9c31b60c9196b1ee,Buchholz-Kleefeld,Groß-Buchholz
511,Starcar,Rental Car Location,52.391538432039575,9.798635244369507,4c0cb5c4b1b676b0d273df86,Buchholz-Kleefeld,Groß-Buchholz
512,MTV Groß-Buchholz v. 1898 e. V.,Sports Club,52.386132,9.816649,4d9de0317509b1f7741a4ba0,Buchholz-Kleefeld,Groß-Buchholz
513,Tanara,Mediterranean Restaurant,52.372982,9.78613,4cc1bc7ed327199cc30cc91d,Buchholz-Kleefeld,Kleefeld
514,Eisstadion am Pferdeturm,Hockey Rink,52.371833261461454,9.780847220815769,4ca8dfc2a643b713ecd7e8a6,Buchholz-Kleefeld,Kleefeld
515,Rossmann,Drugstore,52.374347682548574,9.790831137760025,5012b09ae4b0befd12880637,Buchholz-Kleefeld,Kleefeld
516,EDEKA Hannover - Kleefeld,Supermarket,52.3741798,9.7898715,5c48925b1c675b002c81a46c,Buchholz-Kleefeld,Kleefeld
517,Kleefelder Kaffeeklatsch,Café,52.37232236509889,9.78541813360735,516118f8e4b07ee818264a35,Buchholz-Kleefeld,Kleefeld
518,Pferdeturm,Historic Site,52.37180669878165,9.780417680740356,4d941a5faf67370477457409,Buchholz-Kleefeld,Kleefeld
519,Monte Collo,Italian Restaurant,52.370753456565865,9.804595270976526,4c925a37ae96a093af30ab46,Buchholz-Kleefeld,Kleefeld
520,Malatya Grill,Fast Food Restaurant,52.37226246387663,9.785120380389005,4c31fc11452620a1ae50210f,Buchholz-Kleefeld,Kleefeld
521,Lidl,Supermarket,52.37710670292147,9.799571492232076,5bed94938194fc0039a81d92,Buchholz-Kleefeld,Kleefeld
522,GHOTEL hotel & living,Hotel,52.379220585499674,9.795397264229182,4b4ce4e7f964a52043c326e3,Buchholz-Kleefeld,Kleefeld
523,S Hannover-Kleefeld,Light Rail Station,52.37369970340345,9.79107141494751,4cc528f91e596dcbbf46d667,Buchholz-Kleefeld,Kleefeld
524,BEKI Frischmarkt,Grocery Store,52.37175222334214,9.792038876740481,4fbf2a85e4b082ac65f2375b,Buchholz-Kleefeld,Kleefeld
525,H Uhlhornstraße,Tram Station,52.37155818957671,9.793312681672713,4fa8d249e4b075cdbffabd2c,Buchholz-Kleefeld,Kleefeld
526,Kantplatz,Plaza,52.371985,9.785165,5814830038faa541c347ecba,Buchholz-Kleefeld,Kleefeld
527,Hotel Kleefelder Hof,Hotel,52.37276552835836,9.783808512110664,4ddf4d84b0fbefa198c281cf,Buchholz-Kleefeld,Kleefeld
528,H Schaperplatz,Bus Stop,52.376760055283626,9.796457218042343,4cce685e72106dcbd6f8a899,Buchholz-Kleefeld,Kleefeld
529,Piepers Bäckerlädchen,Bakery,52.37615244341522,9.798134405976121,508bbf36e4b00ac3c6ec29aa,Buchholz-Kleefeld,Kleefeld
530,Brasserie,German Restaurant,52.3778558899124,9.797458330968762,4e8e97eddab454671ecd4ecc,Buchholz-Kleefeld,Kleefeld
531,Hexenspielplatz,Playground,52.36715080680864,9.791130423545837,4d865d9902eb5481afac56f5,Buchholz-Kleefeld,Kleefeld
532,H Nackenberg,Tram Station,52.370579,9.803233,4d470d472e326ea8f38ffda6,Buchholz-Kleefeld,Kleefeld
533,Hermann-Löns-Park,Park,52.370927513010955,9.81923460960388,4b76b810f964a520795a2ee3,Buchholz-Kleefeld,Heideviertel
534,Kleefelder Bad,Pool,52.372448626395496,9.81404185295105,4c304ed3a0ced13a9205126e,Buchholz-Kleefeld,Heideviertel
535,Ginkgo Restaurant,Asian Restaurant,52.379815,9.810756,4d4a9063183f224be264e9a8,Buchholz-Kleefeld,Heideviertel
536,Shell,Gas Station,52.3793412,9.80732225,584fa797d8f3e947d689effb,Buchholz-Kleefeld,Heideviertel
537,Profi-Teppichreinigung,Dry Cleaner,52.380892708489284,9.828093945980072,5391d030498e6350ffc24fde,Buchholz-Kleefeld,Heideviertel
538,Netto Marken-Discount,Supermarket,52.38405106,9.8192512,4dbaebf80437955ec0095269,Buchholz-Kleefeld,Heideviertel
539,E. Mohr & Co Dienstleistungs GmbH,Business Service,52.38063,9.82969,5bba82c0b25fee002ccd5f86,Buchholz-Kleefeld,Heideviertel
540,Brela,Restaurant,52.37986416859908,9.812479719827074,51c6ec34498e5b521f0bd683,Buchholz-Kleefeld,Heideviertel
541,REWE CITY,Supermarket,52.38110515814025,9.812732364458952,4f71e882e4b0c719b2c7426c,Buchholz-Kleefeld,Heideviertel
542,TRIO Ristorantino,Mediterranean Restaurant,52.38002,9.81108,505de89a183f9b7167425ecf,Buchholz-Kleefeld,Heideviertel
543,MTV Groß-Buchholz v. 1898 e. V.,Sports Club,52.386132,9.816649,4d9de0317509b1f7741a4ba0,Buchholz-Kleefeld,Heideviertel
544,H Heidering,Bus Stop,52.37909751088419,9.808558414286283,4e40f76fae60920b0173b9f6,Buchholz-Kleefeld,Heideviertel
545,Annateich,Lake,52.37097479911704,9.816627502441406,5024cce4e4b0eda9fdf106e0,Buchholz-Kleefeld,Heideviertel
546,S Hannover Karl-Wiechert-Allee,Light Rail Station,52.3744928720615,9.808869965294086,4ba1e10df964a52044d037e3,Buchholz-Kleefeld,Heideviertel
547,H Misburger Straße,Tram Station,52.37915073317369,9.808601887755756,4b4f65ddf964a520ca0427e3,Buchholz-Kleefeld,Heideviertel
548,Rossmann,Drugstore,52.390346255548465,9.85379894103927,4b486175f964a520764c26e3,Misburg-Anderten,Misburg-Nord
549,Mephisto,Gastropub,52.388762793955394,9.855903361139102,4d879348e83fa143f646a7a1,Misburg-Anderten,Misburg-Nord
550,Lidl,Supermarket,52.3948595,9.8435877,4fbe3ffbe4b0e542bf1d5e34,Misburg-Anderten,Misburg-Nord
551,H Meyers Garten,Bus Stop,52.38988991158026,9.852739658040168,4c1623267f7f2d7f376ce368,Misburg-Anderten,Misburg-Nord
552,H Misburg,Tram Station,52.391443821988915,9.853553473949432,5495ef9a498e8683bf0451c0,Misburg-Anderten,Misburg-Nord
553,EDEKA Wucherpfennig,Supermarket,52.389489,9.857052099999999,4f7c31c5e4b0abe223681c89,Misburg-Anderten,Misburg-Nord
554,Trinkgut,Liquor Store,52.38805181348265,9.855816263116616,4b486346f964a520994c26e3,Misburg-Anderten,Misburg-Nord
555,H Am Forstkamp,Tram Station,52.39290418665642,9.847361399442272,5495f07b498ed521a2a676da,Misburg-Anderten,Misburg-Nord
556,Optisport Health Club,Gym / Fitness Center,52.3931915548969,9.85989581149439,4bd41a71caff9521ee33d6f0,Misburg-Anderten,Misburg-Nord
557,Restaurant Bei Ranko,Eastern European Restaurant,52.396050273688665,9.856231269304669,56f3ef6a498e5b7c44919b8d,Misburg-Anderten,Misburg-Nord
558,EASYFITNESS Misburg,Gym / Fitness Center,52.38535909387278,9.86064926544927,509639d4e4b0a40e1cd7033b,Misburg-Anderten,Misburg-Nord
559,Mediencenter Sparborth,Electronics Store,52.3879946,9.8403088,57a56a44498ebb22ff603829,Misburg-Anderten,Misburg-Nord
560,Alter Bahnhof Anderten,Gastropub,52.36888206,9.86115732,4b67c2ecf964a520075d2be3,Misburg-Anderten,Misburg-Süd
561,Lidl,Supermarket,52.3801745,9.8632084,4fcf61123ac6d9ec99037063,Misburg-Anderten,Misburg-Süd
562,McDonald's,Fast Food Restaurant,52.380882223365184,9.861260451098445,4c4c58ef42b4d13a751df67f,Misburg-Anderten,Misburg-Süd
563,S Hannover-Anderten/Misburg,Light Rail Station,52.36926120417073,9.861404796463827,50cba43de4b0af4457c7da29,Misburg-Anderten,Misburg-Süd
564,Sportplatz am Kanal,Soccer Field,52.370260793996835,9.852612018585203,4bebd8956295c9b65b208808,Misburg-Anderten,Misburg-Süd
565,Ballorig,Indoor Play Area,52.366380223333024,9.863341067907509,4cc06837ca4aa1cd32cc1fb4,Misburg-Anderten,Misburg-Süd
566,Star Tankstelle,Gas Station,52.38135,9.86179,504cea60e4b086a8fab0821a,Misburg-Anderten,Misburg-Süd
567,Damm Stahlrohrgerätebau GmbH,Construction & Landscaping,52.378026,9.87291,5873d78d1b36d47bd1a4f7db,Misburg-Anderten,Misburg-Süd
568,Teraske - Sanitätsfachhändler und Sanitätshäuser,Medical Supply Store,52.377781,9.87366,5da45b68bc323e0007f40508,Misburg-Anderten,Misburg-Süd
569,AS Hannover-Anderten (58),Intersection,52.35884169459703,9.885549545288086,50e33c22e889f0cc75aba8a0,Misburg-Anderten,Anderten
570,PORTAS-Fachbetrieb Hoffmann GmbH,Miscellaneous Shop,52.35596,9.88361,5ef363897d243b00082cc8a7,Misburg-Anderten,Anderten
571,Tropeano Di-Vino,Italian Restaurant,52.3586370536212,9.825584077059448,4ecf73dfbe7b9eecdecc2792,Kirchrode-Bemerode-Wülferode,Kirchrode
572,Eiscafé Soravia,Ice Cream Shop,52.360865989539974,9.828775709017654,4ba24262f964a520b0e737e3,Kirchrode-Bemerode-Wülferode,Kirchrode
573,Bambus Garden,Asian Restaurant,52.360982,9.831542,4dfe394c1838062026548bbc,Kirchrode-Bemerode-Wülferode,Kirchrode
574,EDEKA Beki Schnellkauf,Supermarket,52.3607794,9.8155703,5352b8c8498edd0b05e057e6,Kirchrode-Bemerode-Wülferode,Kirchrode
575,Taverne,Italian Restaurant,52.36111330532901,9.83267044824298,4b8ebf5ff964a520a73433e3,Kirchrode-Bemerode-Wülferode,Kirchrode
576,dm-drogerie markt,Drugstore,52.361564,9.827161,55771e3d498ee58e119208d1,Kirchrode-Bemerode-Wülferode,Kirchrode
577,Rossmann,Drugstore,52.35932006036854,9.826853284172365,4f2a60c7e4b0b70f2a6aaa0e,Kirchrode-Bemerode-Wülferode,Kirchrode
578,Gianni,Italian Restaurant,52.360824093905165,9.82527647661867,4c5557acf5f3d13a49ef9bfb,Kirchrode-Bemerode-Wülferode,Kirchrode
579,Tiergartenschänke,Beer Garden,52.361457,9.83385,4e9c46a14690c21335c666d2,Kirchrode-Bemerode-Wülferode,Kirchrode
580,Leonardo Hotel Hannover,Hotel,52.36254198609759,9.832872525299502,4b8bfab5f964a52024b632e3,Kirchrode-Bemerode-Wülferode,Kirchrode
581,Bäckerei Göing,Bakery,52.36101,9.8258915,5780ab83498ee3d0f9880e9c,Kirchrode-Bemerode-Wülferode,Kirchrode
582,H Saarbrückener Straße,Tram Station,52.36265,9.81906,56e4290f498e13426b588806,Kirchrode-Bemerode-Wülferode,Kirchrode
583,Wassermeloni / Tonisport,Sports Club,52.363187650032415,9.816335555644535,55eac56a498e1ee2dcde931a,Kirchrode-Bemerode-Wülferode,Kirchrode
584,Quick Reifendiscount Friedel Filipczak Reifenmarkt GmbH,Automotive Shop,52.3517927,9.820872999999999,5e05d8e992f0060008bad4a4,Kirchrode-Bemerode-Wülferode,Kirchrode
585,TKH Hasenheide,Sports Club,52.365914,9.814962,4dc67894d164eb9ca008b80a,Kirchrode-Bemerode-Wülferode,Kirchrode
586,H Tiergarten,Tram Station,52.36133703987719,9.834112299931103,4e149baf1f6e33e7180c4057,Kirchrode-Bemerode-Wülferode,Kirchrode
587,H Bleekstraße,Tram Station,52.365672,9.813192,4cd7acc72a87a1434cafa809,Kirchrode-Bemerode-Wülferode,Kirchrode
588,Rembetiko,Greek Restaurant,52.342197,9.826504,591c71b973fe25192ffe28c0,Kirchrode-Bemerode-Wülferode,Bemerode
589,Getränke Schlüter,Beer Store,52.344569027480304,9.822939756785908,4b61bad7f964a5202e1f2ae3,Kirchrode-Bemerode-Wülferode,Bemerode
590,Kytaro,Greek Restaurant,52.33961122535828,9.829134900691011,4b8ea612f964a5205e2e33e3,Kirchrode-Bemerode-Wülferode,Bemerode
591,Pizza Pazza da Leo,Pizza Place,52.33960948186309,9.823796948012637,4cc867803477b60c23af7b6a,Kirchrode-Bemerode-Wülferode,Bemerode
592,Rossmann,Drugstore,52.3382168,9.83306,4e43e4db1838e44e898541d4,Kirchrode-Bemerode-Wülferode,Bemerode
593,REWE,Supermarket,52.34638978295546,9.820499606655858,4c794415df08a1cd0f07da5d,Kirchrode-Bemerode-Wülferode,Bemerode
594,REWE,Supermarket,52.34631537,9.8206206,4c0a4f1e009a0f47d01de9bf,Kirchrode-Bemerode-Wülferode,Bemerode
595,H Brabeckstraße,Tram Station,52.34455868307968,9.828343739024664,4dd4af7a52b18e28aa1b25b0,Kirchrode-Bemerode-Wülferode,Bemerode
596,U Brabeckstraße,Metro Station,52.34442523322824,9.828089641586798,4bc2d153461576b0a4de7d32,Kirchrode-Bemerode-Wülferode,Bemerode
597,Á La Minute,Doner Restaurant,52.34647537048216,9.82080544401512,5533fb7e498e14c3cd247859,Kirchrode-Bemerode-Wülferode,Bemerode
598,H Emslandstraße,Tram Station,52.345566082311294,9.82043943942419,4e36c278483bf3839a3c05e4,Kirchrode-Bemerode-Wülferode,Bemerode
599,Netto Marken-Discount,Supermarket,52.3463675,9.819242599999999,57151ca8498ec90dc1b4d53a,Kirchrode-Bemerode-Wülferode,Bemerode
600,EDEKA Wucherpfennig,Supermarket,52.3469616977099,9.818954097741047,50a117d2e4b094dc6506d5e5,Kirchrode-Bemerode-Wülferode,Bemerode
601,Quick Reifendiscount Friedel Filipczak Reifenmarkt GmbH,Automotive Shop,52.3517927,9.820872999999999,5e05d8e992f0060008bad4a4,Kirchrode-Bemerode-Wülferode,Bemerode
602,H+ Hotel Hannover,Hotel,52.33810878374338,9.831580817699432,4be80afb6af1ef3b1d9a1b96,Kirchrode-Bemerode-Wülferode,Bemerode
603,ALDI NORD,Supermarket,52.33922172080285,9.83359402473825,4da87fb75da3ef8bf15fbade,Kirchrode-Bemerode-Wülferode,Bemerode
604,H Kronsberg,Tram Station,52.338727,9.833389,4c923c54029776b0e4d59c55,Kirchrode-Bemerode-Wülferode,Bemerode
605,AXXE Restaurant,Restaurant,52.33976951015163,9.865203108449032,509d1f413d7c56bd1382bad6,Kirchrode-Bemerode-Wülferode,Wülferode
606,NORDSEE Autobahnraststätte Hannover-Wülferode West,Seafood Restaurant,52.337594,9.8635833,5ddd5f3754c26100082cac09,Kirchrode-Bemerode-Wülferode,Wülferode
607,Raststätte Wülferode West,Rest Area,52.339778352328,9.865247689946141,4c52584e2543a593cb4f6185,Kirchrode-Bemerode-Wülferode,Wülferode
608,NORDSEE,Seafood Restaurant,52.33350684,9.86579493,585c70e42ec364572e1fb2c9,Kirchrode-Bemerode-Wülferode,Wülferode
609,Raststätte Wülferode Ost,Rest Area,52.33355254593851,9.865661117539695,4bd8904811dcc928e8ddf633,Kirchrode-Bemerode-Wülferode,Wülferode
610,Craft Beer Kontor,Beer Store,52.363865970136715,9.750544715191822,53654379498ed129446fae12,Südstadt-Bult,Südstadt
611,REWE,Supermarket,52.363526,9.748372,4b699636f964a52086a82be3,Südstadt-Bult,Südstadt
612,Eis 2000,Ice Cream Shop,52.360818022239926,9.749896273092325,4c0134596f422d7f24d6401e,Südstadt-Bult,Südstadt
613,Käse Schaub,Cheese Shop,52.364670225446346,9.74689801390582,4d3ad297bf6d5481a3bed0e1,Südstadt-Bult,Südstadt
614,Koh-I-Noor Dhaba,Indian Restaurant,52.35988033679035,9.750737097739103,4d8e3434788c54810a7233fd,Südstadt-Bult,Südstadt
615,Beef & Reef,Steakhouse,52.363288,9.754754,54e787dc498e7116ea423237,Südstadt-Bult,Südstadt
616,Maschpark,Park,52.36642855096776,9.736933708190918,4bd1ab37462cb7132693da07,Südstadt-Bult,Südstadt
617,Sprengel Museum,Art Museum,52.36321156821663,9.73983564224909,4bf571052c6b76b09880a18c,Südstadt-Bult,Südstadt
618,Niedersächsisches Landesmuseum,History Museum,52.365498281147914,9.740087985992432,4b867bb5f964a520198c31e3,Südstadt-Bult,Südstadt
619,Neues Rathaus,City Hall,52.367335053857246,9.73738431930542,4b7e851af964a520aef02fe3,Südstadt-Bult,Südstadt
620,Dormero Hotel,Hotel,52.364218365742815,9.747243757095347,4c63be3758810f47176a0a1e,Südstadt-Bult,Südstadt
621,Maschsee,Lake,52.35300980557111,9.744400978088379,4beffa22c8d920a1d0469430,Südstadt-Bult,Südstadt
622,Courtyard by Marriott Hannover Maschsee,Hotel,52.36199345733106,9.735091015372745,4b631899f964a520ae622ae3,Südstadt-Bult,Südstadt
623,Wochenmarkt Stephansplatz,Farmers Market,52.360650079131766,9.755151271820067,4bda9c2363c5c9b641772468,Südstadt-Bult,Südstadt
624,Pier 51,Restaurant,52.3541402037382,9.74587619304657,4b5a29caf964a5204cb128e3,Südstadt-Bult,Südstadt
625,Maschseeperle,Snack Place,52.36255482900513,9.73894605114481,4da2d0ba63b5a35d324b041a,Südstadt-Bult,Südstadt
626,Borchers,Bakery,52.363721,9.747423,4c7a052b81bca093077eff14,Südstadt-Bult,Südstadt
627,Wohnzimmer,Pub,52.36741475501757,9.742562348949455,5324baf1498eeebd83ff767d,Südstadt-Bult,Südstadt
628,Ausbildungsrestaurant Café Nanas,Restaurant,52.36530914575765,9.743441391619854,5070243429a671ddcf86f2d8,Südstadt-Bult,Südstadt
629,Block House,Steakhouse,52.36794183537129,9.744567275047302,4b51bd4ff964a520ff5327e3,Südstadt-Bult,Südstadt
630,Toscanini,Italian Restaurant,52.36166027038472,9.749720289902346,5068af78e4b087b18833ee2f,Südstadt-Bult,Südstadt
631,Mimi's Thai Kitchen,Thai Restaurant,52.359493053068036,9.751110738607634,56252528498ebd5d2de97487,Südstadt-Bult,Südstadt
632,Theater am Aegi,Theater,52.36781081712642,9.743188619613646,4b7d3ef9f964a52078b42fe3,Südstadt-Bult,Südstadt
633,Loretta's,Mediterranean Restaurant,52.36431502452826,9.736459206480209,4ba3af0cf964a520ff5338e3,Südstadt-Bult,Südstadt
